language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
61	Slovenian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	boli	ACC	NOM	X	ACC_NOM							
61	Slovenian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	ima	NOM	ACC	TR	TR							"Это буквально ""иметь"" (=38). В СВ есть еще вариант ZBOLETI ZA ČIM (NOM + zaINST.) (Младен)"
61	Slovenian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	se boji	NOM	GEN	Y	NOM_GEN							REFL
61	Slovenian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	vrgel	NOM	ACC	TR	TR							
61	Slovenian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	*	*	*	*								"Получено только выражение, которое невозможно засчитать (""иметь достаточно чего"")"
61	Slovenian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	podobna 	NOM	DAT	Y	NOM_DAT							NV
61	Slovenian	7	believe	X (believe) Y	верить	X (верить)Y-у	verjame	NOM	DAT	Y	NOM_DAT							
61	Slovenian	8	take	X (take) Y	взять	X (брать) Y(-а)	vzel	NOM	ACC	TR	TR							
61	Slovenian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	vidi 	NOM	ACC	TR	TR							
61	Slovenian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	vpliva	NOM	naACC	Y	NOM_naACC							
61	Slovenian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	srečal	NOM	ACC	TR	TR							Есть еще модель NOM _zINS, но она больше подходит к запланированной встрече
61	Slovenian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	stopil 	NOM	vACC	Y	NOM_vACC							Тот же глагол, что 14
61	Slovenian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	premagal 	NOM	ACC	TR	TR							
