language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
44	Georgian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	s-t'k'-iv-a	DAT	NOM		DATNOM							
44	Georgian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	Ø-a-kv-s	DAT	NOM		DATNOM							
44	Georgian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	Ø-e-šin-i-a	DAT	GEN		DATGEN	Есть еще второй вариант, при втором актанте 1 или 2 лица (NOM), он редкий, возможно, диалектный						
44	Georgian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	Ø-i-srol-a	ERG	NOM		ERGNOM							
44	Georgian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	h-q'op-n-i-s	DAT	NOM		DATNOM							
44	Georgian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	h-gav-s	NOM	DAT		NOMDAT							
44	Georgian	7	believe	X (believe) Y	верить	X (верить)Y-у	s-ǯer-a	DAT	GEN		DATGEN							
44	Georgian	8	take	X (take) Y	взять	X (брать) Y(-а)	a-Ø-i-γ-o	ERG	NOM		ERGNOM	"По-грузински это значит ""взял снизу"", будут другие глаголы, если с высоты живота или снизу"						
44	Georgian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	Ø-xed-av-s	ERG	NOM		ERGNOM							
44	Georgian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	(ze-)gavlena-s Ø-a-xd-en-s	ERG	PSTP:ON		ERGPSTP:ON	"CV. ""Оказывать воздействие"", со структорой составляющих все ОК - возраст и память два зависимых уровня клаузы"						
44	Georgian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	še-Ø-xvd-a	NOM	DAT		NOMDAT							
44	Georgian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	še-Ø-vid-a	ERG	PSTP:IN		ERGPSTP:IN							
44	Georgian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	mo-Ø-u-g-o	ERG	DAT		ERGDAT							
44	Georgian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	ga-Ø-vid-a	NOM	INS-PSTP:EL		NOMINS-PSTP:EL	Был еще один перевод, на маркирование выбор не влиял						
44	Georgian	15	drive	X (drive) Y	гнать	X (гнать) Y-а	Ø-e-rek'-eb-a	NOM	DAT		NOMDAT							
44	Georgian	16	bend	X (bend) Y	гнуть	X (гнуть) Y	mo-Ø-γun-a	ERG	NOM		ERGNOM							
44	Georgian	17	tell	X (tell) Y	говорить	X (говорить) Y-у	Ø-u-txr-a	ERG	DAT		ERGDAT							
44	Georgian	18	hold	X (hold)Y	держать	X (держать) Y(-а)	Ø-u-k'av-i-a	DAT	NOM		DATNOM							
44	Georgian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	da-Ø-e-c'i-a	NOM	DAT		NOMDAT							
44	Georgian	20	milk	X (milk) Y	доить	X (доить) Y-а	mo-Ø-c'v-el-a	ERG	NOM		ERGNOM							
44	Georgian	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	mi-Ø-aγ-c'i-a	ERG	DAT		ERGDAT							
44	Georgian	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	še-Ø-e-x-o	ERG	DAT		ERGDAT							
44	Georgian	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	Ø-čxub-ob-s	ERG	SOC		ERGSOC							
44	Georgian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	Ø-megobr-ob-s	ERG	SOC		ERGSOC							
44	Georgian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	Ø-pikr-ob-s	ERG	PSTP:ON		ERGPSTP:ON							
44	Georgian	26	eat	X (eat) Y	есть	X (есть) Y	še-Ø-č'am-a	ERG	NOM		ERGNOM							
44	Georgian	27	fry	X (fry) Y	жарить	X (жарить) Y	še-Ø-c'v-a	ERG	NOM		ERGNOM	Есть еще перевод, схема та же						
