language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
13	Lithuanian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		DAT	ACC	X	DATACC							
13	Lithuanian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		NOM 	INS	Y	NOMINS							
13	Lithuanian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM 	GEN	Y	NOMGEN							
13	Lithuanian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		TR		TR	TR							
13	Lithuanian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		DAT	GEN	XY	DATGEN							
13	Lithuanian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		NOM	i ACC	Y	NOMiACC							NV, в статье на этом основании в классификацию не включен
13	Lithuanian	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM 	INS	Y	NOMINS							
13	Lithuanian	8	take	X (take) Y	взять	X (брать) Y(-а)		TR		TR	TR							
13	Lithuanian	9	see	X (see) Y	видеть	X (видеть) Y(-а)		TR		TR	TR							
13	Lithuanian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		TR		TR	TR							
13	Lithuanian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом		NOM 	su INS	Y	NOMsuINS							
13	Lithuanian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)		NOM 	i ACC	Y	NOMiACC							
13	Lithuanian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а		NOM 	pries ACC	Y	NOMpriesACC							
13	Lithuanian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а		NOM 	is GEN	Y	NOMisGEN							
13	Lithuanian	15	drive	X (drive) Y	гнать	X (гнать) Y-а		TR		TR	TR							
13	Lithuanian	16	bend	X (bend) Y	гнуть	X (гнуть) Y		TR		TR	TR							
13	Lithuanian	17	tell	X (tell) Y	говорить	X (говорить) Y-у		NOM	DAT	Y	NOMDAT							
13	Lithuanian	18	hold	X (hold)Y	держать	X (держать) Y(-а)		TR		TR	TR							
13	Lithuanian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)		TR		TR	TR							
13	Lithuanian	20	milk	X (milk) Y	доить	X (доить) Y-а		TR		TR	TR							
13	Lithuanian	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 		TR		TR	TR							
13	Lithuanian	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	paliesti	TR		TR	TR							Были долгие колебания между этим вариантом и другим глаголом (prisiliesti), который требует prie + GEN. Наташа убедила меня в том, что так частотнее (что принято и в статье)
13	Lithuanian	23	fight	X (fight) with Y	драться	X (драться) с Y-ом		NOM	su INS	Y	NOMsuINS							
13	Lithuanian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом		NOM	su INS	Y	NOMsuINS							
13	Lithuanian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)		NOM	apie ACC	Y	NOMapieACC							
13	Lithuanian	26	eat	X (eat) Y	есть	X (есть) Y		TR		TR	TR							
13	Lithuanian	27	fry	X (fry) Y	жарить	X (жарить) Y		TR		TR	TR							
13	Lithuanian	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)		NOM	GEN	Y	NOMGEN							
13	Lithuanian	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е		NOM	apie ACC	Y	NOMapieACC							
13	Lithuanian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а		NOM	nuo GEN	Y	NOMnuoGEN							
13	Lithuanian	31	call	X (call) Y	звать	X (звать) Y-а		TR		TR	TR							
13	Lithuanian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом		NOM	su INS	Y	NOMsuINS							
13	Lithuanian	33	know	X (know) Y	знать 	X (знать) Y-а		TR		TR	TR							
13	Lithuanian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е		NOM	INS	Y	NOMINS							
13	Lithuanian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а		NOM	GEN	Y	NOMGEN							
13	Lithuanian	36	make	X (make) Y	изготовить	X (изготовить) Y		TR		TR	TR							
13	Lithuanian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом		NOM	is GEN	Y	NOMisGEN							
13	Lithuanian	38	have	X (have) Y	иметь	X (иметь) Y		TR		TR	TR							
13	Lithuanian	39	look_for	X (look for) Y	искать	X (искать) Y(-а)		NOM	GEN	Y	NOMGEN							
13	Lithuanian	40	paint	X (paint) Y	красить	X (красить) Y		TR		TR	TR							
13	Lithuanian	41	bite	X (bite) Y	кусать	X (кусать) Y-а		NOM	DAT	Y	NOMDAT							
13	Lithuanian	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а		NOM	GEN	Y	NOMGEN							
13	Lithuanian	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)		TR		TR	TR							
13	Lithuanian	44	break	X (break) Y	ломать	X (ломать) Y		TR		TR	TR							
13	Lithuanian	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у		NOM	DAT	Y	NOMDAT							
13	Lithuanian	46	love1	X (love) Y	любить-1	X (любить) Y-а (сына)		TR		TR	TR							
13	Lithuanian	47	wave	X (wave) Y	махать	X (махать) Y-ом		NOM	INS	Y	NOMINS							
13	Lithuanian	48	dream	X (dream) of Y	мечтать	X (мечтать) об Y-е		NOM	apie ACC	Y	NOMapieACC							
13	Lithuanian	49	wash	X (wash) Y	мыть	X (мыть) Y		TR		TR	TR							
13	Lithuanian	50	put_on	X (put_on) Y	надевать	X (надевать) Y		TR		TR	TR							
13	Lithuanian	51	be_called	X (be_called) Y	называться	X (называться) Y		NOM	NOM	Y	NOMNOM							
13	Lithuanian	52	punish	X (punish) Y	наказывать	X (наказывать) Y-а		TR		TR	TR							
13	Lithuanian	53	attack	X (attack) Y	напасть	X (нападать) на Y-а		TR		TR	TR							
13	Lithuanian	54	fill#intr#	X (fill) with Y	наполняться	X (наполняться) Y-ом		NOM	GEN	Y	NOMGEN							
13	Lithuanian	55	find	X (find) Y	находить	X (находить) Y(-а)		TR		TR	TR							
13	Lithuanian	56	be_short	X (be short) Y	недоставать	X-у (недоставать) Y-a		DAT	GEN	XY	DATGEN							
13	Lithuanian	57	hate	X (hate) Y	ненавидеть	X (ненавидеть) Y-а		NOM	GEN	Y	NOMGEN							
13	Lithuanian	58	like	X (like) Y	нравиться	X-у (нравиться) Y		DAT	NOM	X	DATNOM							В статье не различаются классы DAT-NOM и NOM-DAT (точнее сделано лишь примечание об этом различии), а для подсчетов это важно, помечаю отдельно
13	Lithuanian	59	need	X (need) Y	нуждаться	X (нуждаться) в Y-е		DAT	GEN	XY	DATGEN							
13	Lithuanian	60	surround	X (surround) Y	окружать	X (окружать) Y (стена город)		TR		TR	TR							
13	Lithuanian	61	remain	X (have) Y left	оставаться	у X-а (оставаться) Y		DAT	NOM	X	DATNOM							В статье не различаются классы DAT-NOM и NOM-DAT (точнее сделано лишь примечание об этом различии), а для подсчетов это важно, помечаю отдельно
13	Lithuanian	62	answer	X (answer) Y	отвечать	X (отвечать) Y-у		NOM	DAT	Y	NOMDAT							
13	Lithuanian	63	open	X (open) Y	открывать	X (открывать) Y		TR		TR	TR							
13	Lithuanian	64	be_different	X (be different) from Y	отличаться	X (отличаться) от Y-а		NOM	nuo GEN	Y	NOMnuoGEN							
13	Lithuanian	65	fall_behind	X (fall behind) Y	отстать	X (отставать) от Y-а		NOM	nuo GEN	Y	NOMnuoGEN							
13	Lithuanian	66	plough	X (plough) Y	пахать	X (пахать) Y		TR		TR	TR							
13	Lithuanian	67	smell	X (smell) like / of Y	пахнуть	X (пахнуть) Y-ом		NOM	INS	Y	NOMINS							
13	Lithuanian	68	cross	X (cross) Y	пересечь	X (пересекать) Y (улицу) 		TR		TR	TR							Еще есть вариант с тем же глаголом per ACC
13	Lithuanian	69	sing	X (sing) Y	петь	X (петь) Y		TR		TR	TR							
13	Lithuanian	70	write	X (write) Y	писать	X (писать) Y		TR		TR	TR							
13	Lithuanian	71	drink	X (drink) Y	пить	X (пить) Y		TR		TR	TR							
13	Lithuanian	72	melt	X (melt) Y	плавить	X (плавить) Y		TR		TR	TR							
13	Lithuanian	73	match	X (match) Y	подходить	X (подходить) к Y-у (пояс к платью)		NOM	prie GEN	Y	NOMprieGEN							
13	Lithuanian	74	leave	X (leave) Y	покидать	X (покидать) Y(-а)		TR		TR	TR							
13	Lithuanian	75	cover	X (cover) Y	покрывать	X (покрывать) Y		TR		TR	TR							
13	Lithuanian	76	remember	X (remember) Y	помнить	X (помнить) Y-а		TR		TR	TR							
13	Lithuanian	77	help	X (help) Y	помочь	X (помогать) Y-у		NOM	DAT	Y	NOMDAT							
13	Lithuanian	78	understand	X (understand) Y	понимать	X (понимать) Y		TR		TR	TR							
13	Lithuanian	79	hit#target#	X (hit) Y	попасть	X (попадать) в Y (молния в дом)		NOM	i ACC	Y	NOMiACC							
13	Lithuanian	80	cut_oneself	X (cut oneself) with Y	порезаться	X (резаться) Y-ом		NOM	INS	Y	NOMINS							
13	Lithuanian	81	get_stuck	X (get stuck) to Y	прилипать	X (прилипать) к Y-у		NOM	prie GEN	Y	NOMprieGEN							
13	Lithuanian	82	lose#game#	X (lose) to Y	проиграть	X (проиграть) Y-у		NOM	DAT	Y	NOMDAT							
13	Lithuanian	83	be_glad	X (be glad) about Y	радоваться	X (радоваться) Y-у		NOM	INS	Y	NOMINS							
13	Lithuanian	84	speak	X (speak) with Y	разговаривать	X (разговаривать) с Y-ом		NOM	su INS	Y	NOMsuINS							
13	Lithuanian	85	give_birth	X (give birth) to Y	рожать	X (рожать) Y-а		TR		TR	TR							
13	Lithuanian	86	drop	X (drop) Y	ронять	X (ронять) Y		TR		TR	TR							
13	Lithuanian	87	govern	X (govern) Y	руководить	X (руководить) Y		NOM	DAT	Y	NOMDAT							
13	Lithuanian	88	miss	X (miss) Y	скучать	X (скучать) по Y-у		NOM	GEN	Y	NOMGEN							
13	Lithuanian	89	follow	X (follow) Y	следовать	X (следовать) за Y-ом		TR		TR	TR							Засчитываю именно как переходный, а не как paskui + ACC (как в статье), потому что так частотнее вроде бы + не совсем понятен статус paskui - можно ли это считать зависимостным маркированием?
13	Lithuanian	90	dismount	X (get down) from Y	слезать	X (слезать) с Y-a (с лошади)		NOM	nuo GEN	Y	NOMnuoGEN							
13	Lithuanian	91	listen	X (listen) to Y	слушать	X (слушать) Y		NOM	GEN	Y	NOMGEN							
13	Lithuanian	92	obey	X (obey) Y	слушаться	X (слушаться) Y-a		*										"Либо просто слушать (так стоит в статье, но я бы не хотел это дублировать), либо ""быть послушным"", указано в анкете, что это употребляется как НОМ + ДАТ, но, судя по интернету, не особенно употребительно"
13	Lithuanian	93	hear	X (hear) Y	слышать	X (слышать) Y		TR		TR	TR							
13	Lithuanian	94	mix	X (get mixed) with Y	смешаться	X (смешаться) с Y-ом		NOM	su INS	Y	NOMsuINS							
13	Lithuanian	95	look	X (look) at Y	смотреть	X (смотреть) на Y		NOM	i ACC	Y	NOMiACC							
13	Lithuanian	96	take_off	X (take off) Y	снимать	X (снимать) Y (рубашку)		TR		TR	TR							
13	Lithuanian	97	dream#sleeping#	X (dream) about Y	сниться	X-у (сниться) Y		TR		TR	TR							
13	Lithuanian	98	agree	X (agree) with Y	соглашаться	X (соглашаться) с Y-ом		NOM	su INS	Y	NOMsuINS							
13	Lithuanian	99	have_a_quarrel	X (have a quarrel) with Y	ссориться	X (ссориться) с кем Y		NOM	su INS	Y	NOMsuINS							
13	Lithuanian	100	cost	X (cost) Y	стоить	X (стоить) Y (один доллар)		TR		TR	TR							
13	Lithuanian	101	shoot_at	X (shoot) at Y	стрелять	X (стрелять) в Y-а		NOM	i ACC	Y	NOMiACC							
13	Lithuanian	102	pour	X (pour) Y	сыпать	X (сыпать) Y		TR		TR	TR							
13	Lithuanian	103	lose	X (lose) Y	терять	X (терять) Y		TR		TR	TR							
13	Lithuanian	104	sink	X (sink) in Y	тонуть	X (тонуть) в Y-е		NOM	i ACC	Y	NOMiACC							Оставил так (вопреки статье, где выбран второй вариант NOM-LOC), потому что в гугле оказалось чуть частотнее. Впрочем, Наташа считает, что частотность почти одинакова
13	Lithuanian	105	kill	X (kill) Y	убивать	X (убивать) Y-а		TR		TR	TR							
13	Lithuanian	106	hit	X (hit) Y	ударить	X (ударять) Y-а		NOM	DAT	Y	NOMDAT							
13	Lithuanian	107	kiss	X (kiss) Y	целовать	X (целовать) Y-а		TR		TR	TR							
13	Lithuanian	108	read	X (read) Y	читать	X (читать) Y-а		TR		TR	TR							
