language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
17	Latvian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		DAT	NOM	X	DAT_NOM							
17	Latvian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		NOM	arACC	Y	NOM_arACC							
17	Latvian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		NOM	noGEN	Y	NOM_noGEN							
17	Latvian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		NOM	ACC	TR	TR							
17	Latvian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		DAT	GEN	XY	DAT_GEN							
17	Latvian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		NOM	ACC	TR	TR							
17	Latvian	7	believe	X (believe) Y	верить	X (верить)Y-у		NOM	DAT	Y	NOM_DAT							
17	Latvian	8	take	X (take) Y	взять	X (брать) Y(-а)		NOM	ACC	TR	TR							
17	Latvian	9	see	X (see) Y	видеть	X (видеть) Y(-а)		NOM	ACC	TR	TR							
17	Latvian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		NOM	ACC	TR	TR							
17	Latvian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом		NOM	arACC	Y	NOM_arACC							
17	Latvian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)		NOM	LOC	Y	NOM_LOC							
17	Latvian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а		NOM	ACC	TR	TR							
17	Latvian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а		NOM	noGEN	Y	NOM_noGEN							
17	Latvian	15	drive	X (drive) Y	гнать	X (гнать) Y-а		NOM	ACC	TR	TR							
17	Latvian	16	bend	X (bend) Y	гнуть	X (гнуть) Y		NOM	ACC	TR	TR							
17	Latvian	17	tell	X (tell) Y	говорить	X (говорить) Y-у		NOM	ACC	TR	TR							
17	Latvian	18	hold	X (hold)Y	держать	X (держать) Y(-а)		NOM	ACC	TR	TR							
17	Latvian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)		NOM	ACC	TR	TR							
17	Latvian	20	milk	X (milk) Y	доить	X (доить) Y-а		NOM	ACC	TR	TR							
17	Latvian	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 		NOM	ACC	TR	TR							
17	Latvian	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а		NOM	DAT	Y	NOM_DAT							
17	Latvian	23	fight	X (fight) with Y	драться	X (драться) с Y-ом		NOM	arACC	Y	NOM_arACC							
17	Latvian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом		NOM	arACC	Y	NOM_arACC							
