language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
84	Swedish	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	har ont	NOM	i	Y	NOM_i	CV ('have pain')	Björn har ont i huvudet.					
84	Swedish	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	har	TR		TR	TR	Literally, 'to have'	Björn har influensa.					
84	Swedish	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	är rädd	NOM	för	Y	NOM_för	NV ('be + afraid')	Björn är rädd för hunden.					
84	Swedish	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	kastade	TR		TR	TR		Björn kastade en sten (först).					
84	Swedish	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	har tillräckligt	*	*	*		"CV. Not included, because ""med pengar"" is NP-internal, with ""tillräckligt"" as the head (cf. Emil's comment: ""Upon some reflection, we've reached the conclusion that the answer is probably yes. Fronting “tillräckligt med pengar” yields grammatical results, while fronting only “med pengar” does not – for example, “*Med pengar har han ju tillräckligt” isn't grammatical, while “Tillräckligt med pengar har han ju” is."" –Emil)"	Nu har Björn tillräckligt med pengar.					
84	Swedish	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	liknar	TR		TR	TR		Björn liknar Mikael.					
84	Swedish	7	believe	X (believe) Y	верить	X (верить)Y-у	tror	TR		TR	TR		Björn tror Maja.					
84	Swedish	8	take	X (take) Y	взять	X (брать) Y(-а)	tog	TR		TR	TR		Björn tog en bok (från hyllan).					
84	Swedish	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ser	TR		TR	TR		Björn ser ett hus.					
84	Swedish	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	påverkar	TR		TR	TR		Åldern påverkar minnet.					
84	Swedish	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	träffade på	TR		TR	TR	Phrasal verb	Björn träffade på Maja.					
84	Swedish	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	gick in	NOM	i	Y	NOM_i	phrasal verb ('go in')	Björn gick in i huset.					
84	Swedish	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	slog	TR		TR	TR	Same as #106. Alternative is vann, which takes över	Björn slog Maja.					
84	Swedish	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	gick ut	NOM	ur	Y	NOM_ur	phrasal verb ('go out')	Björn gick ut ur huset.					
84	Swedish	15	drive	X (drive) Y	гнать	X (гнать) Y-а	driver	TR		TR	TR		Björn driver kon.					
84	Swedish	16	bend	X (bend) Y	гнуть	X (гнуть) Y	böjde	TR		TR	TR		Björn böjde grenen.					
84	Swedish	17	tell	X (tell) Y	говорить	X (говорить) Y-у	sade	NOM	till	Y	NOM_till		Sade Björn till Maja					
84	Swedish	18	hold	X (hold)Y	держать	X (держать) Y(-а)	håller	TR		TR	TR		Björn håller en bok (i händerna).					
84	Swedish	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	hann i kapp	TR		TR	TR	CV	Björn hann i kapp Maja.					
