language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
75	Udi	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	q'ač'+LV	GEN	ABS	X	GEN_ABS							Судя по порядку слов, GEN скорее клаузального уровня
75	Udi	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	baft'	ABS	ABS	X	ABS_ABS							"Это очень необычная модель. Глагол букв. ""падать"", не связочный, но при этом болезнь в локативе."
75	Udi	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	q'ı̌+LV	ERG	ABL	Y	ERG_ABL							
75	Udi	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	bos	ERG	ABS	TR	TR							В конкретном примере ERG-ABS (это DOM)
75	Udi	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	xeylək+BE	GEN	ABS	X	GEN_ABS							"NV. Букв. ""у Давида теперь немало деньги-есть"". Давид составляющая уровня клаузы, судя по всему."
75	Udi	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	oşq'ar	ABS	DAT	Y	ABS_DAT							NV
75	Udi	7	believe	X (believe) Y	верить	X (верить)Y-у	vě	ABS	DAT	Y	ABS_DAT							"Тимур: ""это кажется странным, но в данном случае это действительно неоформленный предикат, совпадающий с существительным «вера»"""
75	Udi	8	take	X (take) Y	взять	X (брать) Y(-а)	ex+LV	ERG	ABS	TR	TR							В конкретном примере ERG-DAT (это DOM)
75	Udi	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ak'	ERG	ABS	TR	TR							В конкретном примере ERG-ABS (это DOM)
75	Udi	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	təsir+LV	ERG	ABS	TR	TR							В конкретном примере ERG-DAT (это DOM)
75	Udi	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	irəst'=e har-	ABS	ABL	Y	ABS_ABL							"CV (""навстречу приходить"")"
75	Udi	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	baś	ABS	DAT	Y	ABS_DAT							
75	Udi	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	ta==şer	ERG	ABS	TR	TR							"Букв. ""уносить"". В конкретном примере ERG-DAT (это DOM)"
75	Udi	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	c'er	ABS	ABL	Y	ABS_ABL							
75	Udi	15	drive	X (drive) Y	гнать	X (гнать) Y-а	c'ev	ERG	ABS	TR	TR							"Букв. ""вынимать"". В конкретном примере ERG-DAT (это DOM)"
75	Udi	16	bend	X (bend) Y	гнуть	X (гнуть) Y	k'os'+LV	ERG	ABS	TR	TR							В конкретном примере ERG-DAT (это DOM)
75	Udi	17	tell	X (tell) Y	говорить	X (говорить) Y-у	p	ERG	DAT	Y	ERG_DAT							Это именно что ERG-DAT: в отличие от DOM, тут даже теоретически не может быть ничего, кроме DAT
75	Udi	18	hold	X (hold)Y	держать	X (держать) Y(-а)	COP	GEN	ABS	X	GEN_ABS							"В файле длинное обсуждение; в частности там часто добавляется ""в руках""; в еще есть вариант -- переходная конструкция с глаголом ""брать"""
75	Udi	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	pːa	ABL	DAT	XY	ABL_DAT							"Буквально ""достичь"""
75	Udi	20	milk	X (milk) Y	доить	X (доить) Y-а	çax+LV	ERG	ABS	TR	TR							В конкретном примере ERG-DAT (это DOM)
