language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
46	Enets_Forest	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	dʲe	TOP	NOM	X	TOP_NOM							номинативный посессор, не совсем внутренний, засчитываю
46	Enets_Forest	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	kadi	NOM	LOC	Y	NOM_LOC							
46	Enets_Forest	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	piis	NOM	OBL	TR	TR							
46	Enets_Forest	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	bɛɛ	NOM	OBL	TR	TR							
46	Enets_Forest	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	tɔɔri	TOP	NOM	X	TOP_NOM							номинативный посессор, не совсем внутренний, засчитываю
46	Enets_Forest	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	puza	NOM	OBL	TR	TR							Есть другой вариант: сочетание глагола 'быть' с послелогом d'ez
46	Enets_Forest	7	believe	X (believe) Y	верить	X (верить)Y-у	pudiri	NOM	DAT	Y	NOM_DAT							
46	Enets_Forest	8	take	X (take) Y	взять	X (брать) Y(-а)	mu	NOM	OBL	TR	TR							
46	Enets_Forest	9	see	X (see) Y	видеть	X (видеть) Y(-а)	mɔdee	NOM	OBL	TR	TR							
46	Enets_Forest	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	*	*	*	*								
46	Enets_Forest	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	dʲɛzta	NOM	OBL	TR	TR							
46	Enets_Forest	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	tʃu	NOM	DAT	Y	NOM_DAT							Другой вариант оформления Y -- послелог mi? 'в(DIR)', но датив более нейтральное
46	Enets_Forest	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	mɔtes	NOM	ABL	Y	NOM_ABL							Трехместный: обязательно указание того, что выиграл, в ACC
46	Enets_Forest	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	ɔziu	NOM	ABL	Y	NOM_ABL							
46	Enets_Forest	15	drive	X (drive) Y	гнать	X (гнать) Y-а	tanir	NOM	OBL	TR	TR							
46	Enets_Forest	16	bend	X (bend) Y	гнуть	X (гнуть) Y	bujurta	NOM	OBL	TR	TR							
46	Enets_Forest	17	tell	X (tell) Y	говорить	X (говорить) Y-у	man	NOM	DAT	Y	NOM_DAT							
