language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal	verb_original_orthography	sentence_original_orthography
36	Serbian	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	боли	ACC	NOM	X	ACC_NOM									
36	Serbian	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	има	*	*	*								ТР, но это иметь, не берем		
36	Serbian	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	плаше си	NOM	GEN	Y	NOM_GEN							РЕФЛ		
36	Serbian	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	баци	NOM	ACC	TR	TR									
36	Serbian	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	има доволно	*	*	*								Зависит не от того (доволно денег)		
36	Serbian	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	личи	NOM	naACC	Y	NOM_naACC									
36	Serbian	7	believe	X (believe) Y	верить	X (верить)Y-у	веруйе	NOM	DAT	Y	NOM_DAT									
36	Serbian	8	take	X (take) Y	взять	X (брать) Y(-а)	узео	NOM	ACC	TR	TR									
36	Serbian	9	see	X (see) Y	видеть	X (видеть) Y(-а)	види	NOM	ACC	TR	TR									
36	Serbian	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	утичи	NOM	naACC	Y	NOM_naACC									
36	Serbian	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	срео	NOM	ACC	TR	TR									
36	Serbian	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	ушао	NOM	uACC	Y	NOM_uACC									
36	Serbian	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	победио	NOM	ACC	TR	TR									
36	Serbian	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	изашао	NOM	izGEN	Y	NOM_izGEN									
36	Serbian	15	drive	X (drive) Y	гнать	X (гнать) Y-а	тера	NOM	ACC	TR	TR									
36	Serbian	16	bend	X (bend) Y	гнуть	X (гнуть) Y	савио	NOM	ACC	TR	TR									
36	Serbian	17	tell	X (tell) Y	говорить	X (говорить) Y-у	рекао	NOM	DAT	Y	NOM_DAT									
36	Serbian	18	hold	X (hold)Y	держать	X (держать) Y(-а)	држи	NOM	ACC	TR	TR									
36	Serbian	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	стигао	NOM	ACC	TR	TR							Как 21, но другая модель		
36	Serbian	20	milk	X (milk) Y	доить	X (доить) Y-а	помузао	NOM	ACC	TR	TR									
36	Serbian	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	стигао	NOM	doGEN	Y	NOM_doGEN							Как 19, но другая модель		
36	Serbian	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	додирнуо	NOM	ACC	TR	TR									
36	Serbian	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	се тучи	NOM	sINS	Y	NOM_sINS							РЕФЛ, Вообще-то этот предлог то с, то са. Здесь в примере был са		
36	Serbian	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	се дружи	NOM	sINS	Y	NOM_sINS							РЕФЛ, Вообще-то этот предлог то с, то са. Здесь в примере был са		
36	Serbian	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	мисли	NOM	naACC	Y	NOM_naACC							есть вариант оЛОК		
36	Serbian	26	eat	X (eat) Y	есть	X (есть) Y	пойео	NOM	ACC	TR	TR									
36	Serbian	27	fry	X (fry) Y	жарить	X (жарить) Y	испржио	NOM	ACC	TR	TR									
36	Serbian	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	чека	NOM	ACC	TR	TR									
36	Serbian	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	заборавио	NOM	naACC	Y	NOM_naACC									
36	Serbian	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	зависи	NOM	odGEN	Y	NOM_odGEN									
36	Serbian	31	call	X (call) Y	звать	X (звать) Y-а	позвао	NOM	ACC	TR	TR									
36	Serbian	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	упознао	NOM	ACC	TR	TR									
36	Serbian	33	know	X (know) Y	знать 	X (знать) Y-а	познайе	NOM	ACC	TR	TR									
36	Serbian	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	свира	NOM	ACC	TR	TR									
36	Serbian	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	избегава	NOM	ACC	TR	TR									
36	Serbian	36	make	X (make) Y	изготовить	X (изготовить) Y	направио	NOM	ACC	TR	TR									
36	Serbian	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	малтретира	NOM	ACC	TR	TR									
36	Serbian	38	have	X (have) Y	иметь	X (иметь) Y	има	NOM	ACC	TR	TR									
36	Serbian	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	тражи	NOM	ACC	TR	TR									
