language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
58	Gascon	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	a mau	SBJ	de	Y	SBJ_de		Pau (qu')a mau de cap					"CV. букв. ""иметь боль + de"""
58	Gascon	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	a	SBJ	DO	TR	TR		Pau (qu')a la raca (/gripa)					"букв. ""иметь"""
58	Gascon	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	a páur	SBJ	a	Y	SBJ_a		Pau (qu')a páur au can					"(вопрос 6 мая 2017 к Наташе) CV. Невозможна замена на дативную клитику. ""Иметь страх + a"". Кстати, управление отличается от французского"
58	Gascon	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	(a) gitat	SBJ	DO	TR	TR		Pau (qu')a gitat ua pèira					0
58	Gascon	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	a pro	SBJ	DO	TR	TR		(Adara) Pau (qu')a pro sòs					"CV. букв. ""иметь достаточно"""
58	Gascon	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	sembla	SBJ	a	Y	SBJ_a		Pau (que) sembla a Maria					(вопрос 6 мая 2017 к Наташе) A чередуется с дативной клитикой
58	Gascon	7	believe	X (believe) Y	верить	X (верить)Y-у	crei	SBJ	DO	TR	TR		Pau (que) crei a Maria					В переводе a, но это DOM
58	Gascon	8	take	X (take) Y	взять	X (брать) Y(-а)	(a) pres	SBJ	DO	TR	TR		Pau (qu')a pres lo libe sus la tauleta					0
58	Gascon	9	see	X (see) Y	видеть	X (видеть) Y(-а)	vei	SBJ	DO	TR	TR		Pau vei l'ostau (/la maison)					0
58	Gascon	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	influéncia	SBJ	DO	TR	TR		L'atge (qu')influéncia la memòria					0
58	Gascon	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	rencontrè	SBJ	DO	TR	TR		Pau (que) rencontrè a Maria					В переводе a, но это DOM
58	Gascon	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	entrè	SBJ	dens	Y	SBJ_dens		Pau (qu')entrè dens l'ostau					0
58	Gascon	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	*	*	*	*			*					По-гасконски при данном глаголе невозможно выражение только двух актантов.
58	Gascon	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	(es) sortit	SBJ	de	Y	SBJ_de		Pau (qu')es sortit de l'ostau					0
58	Gascon	15	drive	X (drive) Y	гнать	X (гнать) Y-а	mena	SBJ	DO	TR	TR		Pau que mena (/mea) sa (la soa) vaca [au pastenc]					0
58	Gascon	16	bend	X (bend) Y	гнуть	X (гнуть) Y	pleguè 	SBJ	DO	TR	TR		Pau (que) pleguè la branca					0
58	Gascon	17	tell	X (tell) Y	говорить	X (говорить) Y-у	dishó 	SBJ	a	Y	SBJ_a		"Pau (que) dishó a (/au) Miquèu : [""Ven a véde'm]"					A чередуется с дативной клитикой
58	Gascon	18	hold	X (hold)Y	держать	X (держать) Y(-а)	ten	SBJ	DO	TR	TR		Pau (que) ten lo libe [a la man]					0
58	Gascon	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	(a) (ar)regahat	SBJ	DO	TR	TR		Pau (qu')a (ar)regahat a (la) Maria					В переводе a, но это DOM
58	Gascon	20	milk	X (milk) Y	доить	X (доить) Y-а	tirat la lèit	SBJ	de	Y	SBJ_de		Pau qu'a tirat la lèit de la vaca					"(вопрос 6 мая 2017 к Наташе) CV. букв. ""тащить молоко + de"""
58	Gascon	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	(a) atenhut	SBJ	DO	TR	TR		Pau (qu')a atenhut la riba (/l'arriba)					0
58	Gascon	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	(a) tocat	SBJ	DO	TR	TR		Pau (qu')a tocat lo mur (/la murralha)					0
58	Gascon	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	s('es) batut	SBJ	contra	Y	SBJ_contra		Pau (que) s'es batut dab Miquèu/contra Miquèu					"REFL. Второй вариант предлога -- dab, ""Предлоги буквально переведены с французского, вероятно, такое же распределение."""
58	Gascon	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	es un amic	*	*	*			Pau (qu')es un amic de Miquèu					"букв. ""быть другом + de"". Не беру,т.к. это чистое прииименное зависиме"
58	Gascon	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	pensa	SBJ	a	Y	SBJ_a		Pau (que) pensa a Maria					Невозможна замена на дативную клитику. 
58	Gascon	26	eat	X (eat) Y	есть	X (есть) Y	mingè 	SBJ	DO	TR	TR		Pau (que) mingè la poma					0
58	Gascon	27	fry	X (fry) Y	жарить	X (жарить) Y	(a) rostit	SBJ	DO	TR	TR		Pau (qu')a rostit lo peish					0
58	Gascon	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	espèra	SBJ	DO	TR	TR		Pau (qu')espèra a Maria					В переводе a, но это DOM
58	Gascon	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	oblidè	*	*	*			Pau (qu')oblidè (/que's desbrombè) qu'existís (/existeish) un aute camin					"Получен только перевод с французского, а там СА (""Сентенциальный актант, вероятно, калька с французского. Непонятно, что с этим делать, как исключить влияние французского."")"
58	Gascon	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	depend 	SBJ	de	Y	SBJ_de		La memòria d'ua persona (/d'un gent) (que) depend de (/deu) son atge					0
58	Gascon	31	call	X (call) Y	звать	X (звать) Y-а	(a) sonat	SBJ	DO	TR	TR		Pau (qu')a sonat a Maria					В переводе a, но это DOM
58	Gascon	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	a hèit conseishança	*	*	*			Hèi (/hè) un an, Pau (qu')a hèit conseishança de (la) Mari					"Приименное зависимое, букв. ""делать знакомтсво + de"""
58	Gascon	33	know	X (know) Y	знать 	X (знать) Y-а	coneish	SBJ	DO	TR	TR		Pau (que) coneish a Miquèu					В переводе a, но это DOM
58	Gascon	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	tòca	SBJ	de	Y	SBJ_de		Pau tòca de la guitara					0
58	Gascon	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	escantís 	SBJ	DO	TR	TR		Pau escantís (/qu'evita) a Maria					В переводе a, но это DOM
58	Gascon	36	make	X (make) Y	изготовить	X (изготовить) Y	(a) fabricat	SBJ	DO	TR	TR		Pau (qu')a fabricat la bomba					0
58	Gascon	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	se trufa	SBJ	de	Y	SBJ_de		Pau se (/que's) trufa de Miquèu / Pau escarnís (/qu'escarneish) a Maria					"REFL. Есть еще другой перевод (escarnís, TR, DOM), но он более сильный, мне не надо (“Les deux traductions sont naturelles mais ""escarnir"" est plus fort que ""trufar"" (voir dictionnaires).” )"
58	Gascon	38	have	X (have) Y	иметь	X (иметь) Y	a	SBJ	DO	TR	TR		Pau (qu')a ua veitura (/autò)					0
58	Gascon	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	cerca	SBJ	DO	TR	TR		Pau (que) cerca las claus					0
58	Gascon	40	paint	X (paint) Y	красить	X (красить) Y	(a) pintrat	SBJ	DO	TR	TR		Pau (qu')a pintrat la barralha (/barrèra)					0
58	Gascon	41	bite	X (bite) Y	кусать	X (кусать) Y-а	(a) nhacat	SBJ	DO	TR	TR		Lo can (qu')a nhacat a Pau					В переводе a, но это DOM
58	Gascon	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	(a) perdut	SBJ	DO	TR	TR		Pau (qu')a perdut son ostau (/la soa maison)					0
58	Gascon	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	gaha	SBJ	DO	TR	TR		Pau (que) gaha son (/lo son) gat					0
58	Gascon	44	break	X (break) Y	ломать	X (ломать) Y	(a) rot	SBJ	DO	TR	TR		Pau (qu')a rot lo (/lo son) pau					0
