language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
25	Irish	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y		*	*	*								ИГ (боль головы)
25	Irish	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом		ar	SBJ	X	ar_SBJ							NV
25	Irish	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а		ar	roimh	XY	ar_roimh							
25	Irish	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)		SBJ	DO	TR	TR							
25	Irish	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а		*	*	*								ИГ (достаточное количество денег)
25	Irish	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)		SBJ	le	Y	SBJ_le							NV
25	Irish	7	believe	X (believe) Y	верить	X (верить)Y-у		SBJ	i	Y	SBJ_i							Есть еще вариант TR (1 информант, словарь)
25	Irish	8	take	X (take) Y	взять	X (брать) Y(-а)		SBJ	DO	TR	TR							
25	Irish	9	see	X (see) Y	видеть	X (видеть) Y(-а)		SBJ	DO	TR	TR							
25	Irish	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)		aige	ar	XY	aige_ar							"NV (я не был уверен, что надо считать: в принципе влияние aige X может быть ИГ). Митя отверг эту идею, считаем. (Аргумент: ""ИГ, ПО-МОЕМУ, ПЛОХО СОГЛАСУЕТСЯ С ХАБИТУАЛЬНЫМ АСПЕКТОМ, КОТОРЫЙ ПРЕДЛОЖИЛ ОДИН ИЗ ИНФОРМАНТОВ, Я БЫ ВСЕ ЖЕ СКАЗАЛ, ЧТО ЭТО NV-РАМКА"")."
25	Irish	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом		SBJ	le	Y	SBJ_le							
25	Irish	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)		SBJ	isteach	Y	SBJ_isteach							CV
25	Irish	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а		SBJ	ar	Y	SBJ_ar							
25	Irish	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а		SBJ	as	Y	SBJ_as							CV
25	Irish	15	drive	X (drive) Y	гнать	X (гнать) Y-а		SBJ	DO	TR	TR							
25	Irish	16	bend	X (bend) Y	гнуть	X (гнуть) Y		SBJ	DO	TR	TR							
25	Irish	17	tell	X (tell) Y	говорить	X (говорить) Y-у		SBJ	le	Y	SBJ_le							
25	Irish	18	hold	X (hold)Y	держать	X (держать) Y(-а)		aige	SBJ	X	aige_SBJ							
25	Irish	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)		SBJ	le	Y	SBJ_le							CV
25	Irish	20	milk	X (milk) Y	доить	X (доить) Y-а		SBJ	DO	TR	TR							
25	Irish	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 		SBJ	DO	TR	TR							CV
25	Irish	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а		SBJ	DO	TR	TR							
25	Irish	23	fight	X (fight) with Y	драться	X (драться) с Y-ом		SBJ	le	Y	SBJ_le							
25	Irish	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом		*	*	*								сочинение
25	Irish	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)		SBJ	ar	Y	SBJ_ar							Есть вариант и с mar gheall air, но он включает в себя ar/air, так что беру просто NOM + AR
25	Irish	26	eat	X (eat) Y	есть	X (есть) Y		SBJ	DO	TR	TR							
25	Irish	27	fry	X (fry) Y	жарить	X (жарить) Y		SBJ	DO	TR	TR							
25	Irish	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)		SBJ	le	Y	SBJ_le							
25	Irish	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е		SBJ	ar	Y	SBJ_ar							CV
25	Irish	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а		SBJ	ar	Y	SBJ_ar							
25	Irish	31	call	X (call) Y	звать	X (звать) Y-а		SBJ	ar	Y	SBJ_ar							
25	Irish	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом		SBJ	le	Y	SBJ_le							
25	Irish	33	know	X (know) Y	знать 	X (знать) Y-а		aige	ar	XY	aige_ar							NV
25	Irish	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е		SBJ	DO	TR	TR							
