language_no	language	predicate_no	predicate_label_en	argument_frame_en	predicate_label_ru	argument_frame_ru	verb	X	Y	locus	valency_pattern	comms	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comms_internal
8	Basque	1	feel_pain	X (have) Yache	болеть-1	у X-а (болеть) Y	mina izan	*	*	*								Н. предлагает не считать, видимо, голова - зависимое боли
8	Basque	2	have#illness#	X (have) Y	болеть-2	X (болеть) Y-ом	izan	ERG	ABS	TR	TR							то же, что иметь
8	Basque	3	be_afraid	X (be afraid) of Y	бояться	X (бояться) Y-а	beldur izan	ERG	DAT	Y	ERG_DAT							
8	Basque	4	throw	X (throw) Y	бросить	X (бросить) Y(-а)	bota	ERG	ABS	TR	TR							
8	Basque	5	have_enough	X (have enough) Y	быть достаточно	X-у (хватать) Y-а	*	*	*	*								достаточно - зависимое денег
8	Basque	6	resemble	X (resemble) Y	быть похожим	X (быть похожим) на Y(-а)	antza izan	*	*	*								Иметь сходство кого-то, Y зависимое имени
8	Basque	7	believe	X (believe) Y	верить	X (верить)Y-у	sinetsi	ERG	DAT	Y	ERG_DAT							
8	Basque	8	take	X (take) Y	взять	X (брать) Y(-а)	hartu	ERG	ABS	TR	TR							
8	Basque	9	see	X (see) Y	видеть	X (видеть) Y(-а)	ikusi	ERG	ABS	TR	TR							
8	Basque	10	influence	X (influence) Y	влиять	X (влиять) на Y(-а)	eragin	ERG	DAT	Y	ERG_DAT							
8	Basque	11	encounter	X (encounter) Y	встречаться	X (встречаться) с Y-ом	topatu	ERG	ABS	TR	TR							
8	Basque	12	enter	X (enter) Y	входить 	X (входить) в Y (дом)	sartu	ABS	IN	Y	ABS_IN							
8	Basque	13	win	X (beat) Y	выиграть	X (выигрывать) у Y-а	irabazi	ERG	DAT	Y	ERG_DAT							
8	Basque	14	go_out	X (go out) of Y	выходить	X (выходить) из Y-а	atera	ABS	ABL	Y	ABS_ABL							
8	Basque	15	drive	X (drive) Y	гнать	X (гнать) Y-а	eraman	ERG	ABS	TR	TR							
8	Basque	16	bend	X (bend) Y	гнуть	X (гнуть) Y	okertu	ERG	ABS	TR	TR							
8	Basque	17	tell	X (tell) Y	говорить	X (говорить) Y-у	esan	ERG	DAT	Y	ERG_DAT							
8	Basque	18	hold	X (hold)Y	держать	X (держать) Y(-а)	eduki	ERG	ABS	TR	TR							
8	Basque	19	catch_up	X (catch up) with Y	догнать	X (догонять) Y(-а)	atzeman	ERG	ABS	TR	TR							
8	Basque	20	milk	X (milk) Y	доить	X (доить) Y-а	jetzi	ERG	ABS	TR	TR							
8	Basque	21	reach	X (reach) Y	достичь	X (достичь) Y-а (берега) 	iritsi	ABS	ALL	Y	ABS_ALL							
8	Basque	22	touch	X (touch) Y	дотронуться	X (дотрагиваться) до Y-а	ukitu	ERG	ABS	TR	TR							
8	Basque	23	fight	X (fight) with Y	драться	X (драться) с Y-ом	borrokatu	ABS	kontra	Y	ABS_kontra							
8	Basque	24	be_friends	X (be friends) with Y	дружить	X (дружить) с Y-ом	*	*	*	*								X - друг Y-а
8	Basque	25	think	X (think) about Y	думать	X (думать) об Y-е (об отце)	pentsatu	ERG	INS	Y	ERG_INS							
8	Basque	26	eat	X (eat) Y	есть	X (есть) Y	jan	ERG	ABS	TR	TR							
8	Basque	27	fry	X (fry) Y	жарить	X (жарить) Y	erre	ERG	ABS	TR	TR							
8	Basque	28	wait	X (wait) for Y	ждать	X (ждать) Y-а (сына)	itxaron	ERG	DAT	Y	ERG_DAT							
8	Basque	29	forget	X (forget) (about) Y	забывать	X (забывать) об Y-е	ahaztu	DAT	ABS	X	DAT_ABS							
8	Basque	30	depend	X (depend) on Y	зависеть	X (зависеть) от Y-а	egon	ABS	baitan	Y	ABS_baitan							
8	Basque	31	call	X (call) Y	звать	X (звать) Y-а	deitu	ERG	DAT	Y	ERG_DAT							
8	Basque	32	get_to_know	X (get to know) Y	знакомиться	X (знакомиться) с Y-ом	ezagutu	ERG	ABS	TR	TR							
8	Basque	33	know	X (know) Y	знать 	X (знать) Y-а	ezagutu	ERG	ABS	TR	TR							
8	Basque	34	play#instrument#	X (play) Y	играть	X (играть) на Y-е	jo	ERG	ABS	TR	TR							бить
8	Basque	35	avoid	X (avoid) Y	избегать	X (избегать) Y-а	ihes egin	ERG	DAT	Y	ERG_DAT							
8	Basque	36	make	X (make) Y	изготовить	X (изготовить) Y	fabrikatu	ERG	ABS	TR	TR							
8	Basque	37	make_fun	X (make fun) of Y	издеваться	X (издеваться) над Y-ом	trufatu	ABS	INS	Y	ABS_INS							
8	Basque	38	have	X (have) Y	иметь	X (иметь) Y	izan	ERG	ABS	TR	TR							
8	Basque	39	look_for	X (look for) Y	искать	X (искать) Y(-а)	bilatu	ERG	ABS	TR	TR							
8	Basque	40	paint	X (paint) Y	красить	X (красить) Y	pintatu	ERG	ABS	TR	TR							
8	Basque	41	bite	X (bite) Y	кусать	X (кусать) Y-а	ausiki	ERG	ABS	TR	TR							
8	Basque	42	forfeit	X (lose) Y	лишаться	X (лишаться) Y-а	galdu	ERG	ABS	TR	TR							то же, что 103 терять
8	Basque	43	try_to_catch	X (try to catch) Y	ловить	X (ловить) Y(-а)	harrapatu	ERG	ABS	TR	TR							
8	Basque	44	break	X (break) Y	ломать	X (ломать) Y	hautsi	ERG	ABS	TR	TR							
8	Basque	45	flatter	X (flatter) Y	льстить	X (льстить) Y-у	lausengatu	ERG	ABS	TR	TR							
